qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,ssend,evalue,bitscore,consensus,qcov,Taxon
OTU_973,AY169425.1.1500,98.594,1494,13,7,1,1490,5,1494,0,2636,isoCon,99.7322623828648,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_973,GQ043033.1.1362,98.606,1363,15,3,17,1376,1,1362,0,2409,isoCon,99.7798972853999,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,GQ130119.1.1468,98.908,1465,5,10,28,1490,1,1456,0,2606,isoCon,99.8634812286689,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,HF558387.1.1473,99.593,1473,3,2,17,1486,1,1473,0,2684,isoCon,99.79633401222,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_973,HM021401.1.1445,99.438,1424,5,2,35,1456,13,1435,0,2582,isoCon,99.8595505617977,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,HM021504.1.1440,99.095,1437,5,7,27,1461,3,1433,0,2575,isoCon,99.8608211551844,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,HM266694.1.1361,98.825,1362,13,2,17,1376,1,1361,0,2423,isoCon,99.8531571218796,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,JF175448.1.1359,98.899,1362,10,4,17,1376,1,1359,0,2427,isoCon,99.8531571218796,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_973,JF176204.1.1361,98.679,1363,13,4,17,1376,1,1361,0,2414,isoCon,99.7798972853999,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_974,EU427463.1.1403,99.43,1403,2,3,38,1434,1,1403,0,2542,isoCon,99.5723449750535,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella asaccharolytica
OTU_975,AB008206.1.1556,99.332,1497,4,3,1,1491,22,1518,0,2704,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,AF243170.1.1508,98.794,1493,9,6,3,1488,1,1491,0,2649,isoCon,99.5311453449431,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,AF257096.1.1518,99.198,1497,6,3,1,1491,3,1499,0,2693,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,AF257097.1.1518,99.332,1497,4,3,1,1491,3,1499,0,2704,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,DQ333457.1.1517,99.19,1482,5,4,16,1491,19,1499,0,2663,isoCon,99.5951417004049,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,EF120374.1.1550,99.332,1497,4,3,1,1491,21,1517,0,2704,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,FM874250.1.1516,98.597,1497,15,3,1,1491,3,1499,0,2643,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_975,FN692037.445456.447007,99.332,1497,4,3,1,1491,23,1519,0,2704,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,FN692037.1669931.1671482,99.265,1497,5,3,1,1491,23,1519,0,2699,isoCon,99.5991983967936,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_975,KC561106.1.1500,98.924,1487,9,5,10,1491,8,1492,0,2651,isoCon,99.6637525218561,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_976,AB729072.1.1487,97.024,1445,37,4,1,1439,23,1467,0,2425,isoCon,99.5847750865052,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_976,AY323523.1.1481,97.024,1445,37,4,1,1439,3,1447,0,2425,isoCon,99.5847750865052,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_976,CP009761.556932.558467,97.024,1445,37,4,1,1439,32,1476,0,2425,isoCon,99.5847750865052,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_976,CP031971.1657990.1659519,97.024,1445,37,4,1,1439,32,1476,0,2425,isoCon,99.5847750865052,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_976,HE681344.1.1515,97.578,1445,29,4,1,1439,24,1468,0,2470,isoCon,99.5847750865052,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_976,HQ774147.1.1438,97.065,1431,34,5,16,1439,1,1430,0,2403,isoCon,99.5108315863033,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_976,LSDF01000011.85.1597,99.584,1444,1,3,1,1439,23,1466,0,2628,isoCon,99.6537396121884,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_977,AB008206.1.1556,99.466,1497,0,3,1,1489,4,1500,0,2713,isoCon,99.4655978623914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,AF243170.1.1508,98.917,1478,5,6,21,1489,1,1476,0,2630,isoCon,99.3910690121786,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,AF257096.1.1518,99.325,1481,2,3,17,1489,1,1481,0,2673,isoCon,99.459824442944,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,AF257097.1.1518,99.46,1481,0,3,17,1489,1,1481,0,2684,isoCon,99.459824442944,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,DQ333457.1.1517,99.385,1464,0,4,34,1489,19,1481,0,2645,isoCon,99.4535519125683,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,EF120374.1.1550,99.399,1497,1,3,1,1489,3,1499,0,2708,isoCon,99.4655978623914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,EU600916.1.1471,99.113,1465,1,7,28,1484,6,1466,0,2623,isoCon,99.4539249146758,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_977,FM874250.1.1516,98.717,1481,11,3,17,1489,1,1481,0,2623,isoCon,99.459824442944,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_977,FN692037.445456.447007,99.399,1497,1,3,1,1489,5,1501,0,2708,isoCon,99.4655978623914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_977,FN692037.1669931.1671482,99.332,1497,2,3,1,1489,5,1501,0,2702,isoCon,99.4655978623914,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_978,AY995254.1.1368,98.75,1360,7,8,11,1361,4,1362,0,2409,isoCon,99.3382352941177,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera
OTU_978,HK694367.4.1552,99.467,1502,2,4,1,1496,23,1524,0,2724,isoCon,99.6005326231691,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;unidentified
OTU_979,EU427463.1.1403,99.715,1404,2,2,38,1440,1,1403,0,2569,isoCon,99.9287749287749,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella asaccharolytica
OTU_980,CALI02000005.143.1657,99.596,1486,2,2,1,1482,5,1490,0,2708,isoCon,99.7308209959623,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Fenollaria massiliensis
OTU_980,CP027242.522408.523948,98.925,1489,6,6,1,1482,13,1498,0,2652,isoCon,99.5298858294157,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_980,CP027242.678515.680055,99.192,1486,8,2,1,1482,13,1498,0,2675,isoCon,99.7308209959623,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_980,CP027242.1043560.1045100,99.596,1486,2,2,1,1482,13,1498,0,2708,isoCon,99.7308209959623,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_980,CP027242.1570710.1572250,99.327,1486,6,2,1,1482,13,1498,0,2686,isoCon,99.7308209959623,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_980,CZPW01000007.475510.477025,98.32,1488,18,5,1,1482,5,1491,0,2603,isoCon,99.5967741935484,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_980,CZPW01000009.402220.403735,97.448,1489,29,5,1,1482,5,1491,0,2531,isoCon,99.5298858294157,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_980,DQ532342.1.1490,98.185,1488,19,6,1,1482,4,1489,0,2597,isoCon,99.5967741935484,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_980,EF071399.1.1511,97.446,1488,30,6,1,1482,11,1496,0,2531,isoCon,99.5967741935484,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_980,JF159717.1.1355,98.747,1357,10,5,17,1368,1,1355,0,2405,isoCon,99.6315401621223,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_981,DQ986463.1.1394,98.996,1394,10,2,57,1446,1,1394,0,2499,isoCon,99.7130559540889,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus asaccharolyticus
OTU_981,HM021370.1.1433,99.009,1413,7,5,13,1420,4,1414,0,2525,isoCon,99.6461429582449,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_981,HM021422.1.1424,98.309,1419,15,7,10,1424,5,1418,0,2479,isoCon,99.7181113460183,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_981,HM021447.1.1430,98.594,1422,8,8,13,1424,6,1425,0,2505,isoCon,99.2967651195499,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_981,Y07839.1.1476,98.08,1458,23,3,1,1454,3,1459,0,2532,isoCon,99.7256515775034,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus harei
OTU_982,DQ986463.1.1394,99.64,1387,4,1,57,1442,1,1387,0,2538,isoCon,99.9279019466474,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus asaccharolyticus
OTU_982,GQ006447.1.1346,98.735,1344,16,1,1,1343,3,1346,0,2386,isoCon,99.9255952380952,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_982,HM021370.1.1433,98.868,1413,12,4,13,1423,4,1414,0,2518,isoCon,99.8584571832979,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_982,HM021422.1.1424,99.013,1419,8,6,10,1427,5,1418,0,2538,isoCon,99.9295278365046,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_982,HM021447.1.1430,98.453,1422,13,7,13,1427,6,1425,0,2495,isoCon,99.5077355836849,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_982,Y07839.1.1476,98.475,1443,20,2,1,1442,3,1444,0,2542,isoCon,99.9306999306999,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus harei
OTU_983,AB008206.1.1556,99.801,1507,0,2,3,1506,12,1518,0,2763,isoCon,99.8009289980093,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,AF243170.1.1508,99.263,1493,5,5,15,1503,1,1491,0,2691,isoCon,99.7320830542532,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,AF257096.1.1518,99.666,1499,2,2,11,1506,1,1499,0,2737,isoCon,99.7998665777185,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,AF257097.1.1518,99.8,1499,0,2,11,1506,1,1499,0,2748,isoCon,99.7998665777185,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,DQ316398.1.1518,99.259,1484,6,4,28,1506,16,1499,0,2675,isoCon,99.6630727762803,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,DQ333457.1.1517,99.663,1482,1,3,28,1506,19,1499,0,2706,isoCon,99.7975708502024,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,EF120374.1.1550,99.801,1509,0,2,1,1506,9,1517,0,2767,isoCon,99.8011928429423,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,FM874250.1.1516,99.066,1499,11,2,11,1506,1,1499,0,2687,isoCon,99.7998665777185,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_983,FN692037.445456.447007,99.801,1509,0,2,1,1506,11,1519,0,2767,isoCon,99.8011928429423,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_983,FN692037.1669931.1671482,99.735,1509,1,2,1,1506,11,1519,0,2761,isoCon,99.8011928429423,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_984,CALI02000005.143.1657,99.524,1472,2,2,1,1467,5,1476,0,2675,isoCon,99.6603260869565,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Fenollaria massiliensis
OTU_984,CP027242.522408.523948,98.847,1475,6,6,1,1467,13,1484,0,2619,isoCon,99.4576271186441,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_984,CP027242.678515.680055,99.117,1472,8,2,1,1467,13,1484,0,2641,isoCon,99.6603260869565,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_984,CP027242.1043560.1045100,99.524,1472,2,2,1,1467,13,1484,0,2675,isoCon,99.6603260869565,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_984,CP027242.1570710.1572250,99.253,1472,6,2,1,1467,13,1484,0,2652,isoCon,99.6603260869565,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Peptostreptococcaceae bacterium
OTU_984,CZPW01000007.475510.477025,98.236,1474,18,5,1,1467,5,1477,0,2571,isoCon,99.5251017639077,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_984,CZPW01000009.402220.403735,97.356,1475,29,5,1,1467,5,1477,0,2499,isoCon,99.4576271186441,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria;Tissierellia bacterium
OTU_984,DQ532342.1.1490,98.1,1474,19,6,1,1467,4,1475,0,2564,isoCon,99.5251017639077,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_984,EF071399.1.1511,97.354,1474,30,6,1,1467,11,1482,0,2497,isoCon,99.5251017639077,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_984,JF159717.1.1355,98.674,1357,10,5,17,1367,1,1355,0,2399,isoCon,99.5578481945468,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria
OTU_985,AB008206.1.1556,99.668,1505,4,1,1,1505,22,1525,0,2750,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,AF243170.1.1508,99.263,1493,8,3,3,1494,1,1491,0,2693,isoCon,99.9330207635633,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,AF257096.1.1518,99.535,1505,6,1,1,1505,3,1506,0,2739,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,AF257097.1.1518,99.668,1505,4,1,1,1505,3,1506,0,2750,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,DQ316398.1.1518,99.258,1483,9,2,16,1496,16,1498,0,2676,isoCon,99.8651382333109,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,DQ333457.1.1517,99.662,1481,4,1,16,1496,19,1498,0,2706,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,EF120374.1.1550,99.668,1505,4,1,1,1505,21,1524,0,2750,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,FM874250.1.1516,99.07,1505,13,1,1,1505,3,1506,0,2700,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_985,FN692037.445456.447007,99.668,1505,4,1,1,1505,23,1526,0,2750,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_985,FN692037.1669931.1671482,99.601,1505,5,1,1,1505,23,1526,0,2745,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus
OTU_986,AY995237.1.1352,98.729,1338,9,7,20,1354,3,1335,0,2370,isoCon,99.7757847533632,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_986,CP014159.241857.243412,99.732,1495,1,2,1,1493,18,1511,0,2736,isoCon,99.8662207357859,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_986,CP014159.717389.718944,99.666,1495,2,2,1,1493,18,1511,0,2730,isoCon,99.8662207357859,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_986,CP014159.1005726.1007281,99.599,1495,3,2,1,1493,18,1511,0,2724,isoCon,99.8662207357859,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_986,GQ099535.1.1371,98.907,1372,11,3,11,1379,1,1371,0,2447,isoCon,99.7813411078717,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_986,Y17318.1.1501,99.663,1485,2,2,11,1493,1,1484,0,2712,isoCon,99.8653198653199,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_987,EU526290.1.1405,98.861,1405,13,2,32,1433,1,1405,0,2503,isoCon,99.7864768683274,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus duerdenii
OTU_987,FM872625.1.1479,98.962,1445,12,2,1,1442,3,1447,0,2582,isoCon,99.7923875432526,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,GQ029932.1.1347,98.96,1346,10,3,1,1343,3,1347,0,2405,isoCon,99.777117384844,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,HM318571.1.1347,98.96,1346,10,3,1,1343,3,1347,0,2405,isoCon,99.777117384844,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,JF138673.1.1348,98.589,1347,14,4,1,1343,3,1348,0,2377,isoCon,99.7030438010393,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,JF175680.1.1348,99.035,1347,8,4,1,1343,3,1348,0,2410,isoCon,99.7030438010393,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,JF192357.1.1349,97.849,1348,23,5,1,1343,3,1349,0,2324,isoCon,99.6290801186944,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,JF193810.1.1347,98.665,1348,10,7,1,1343,3,1347,0,2383,isoCon,99.6290801186944,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,JF223941.1.1349,98.589,1347,15,3,1,1343,3,1349,0,2379,isoCon,99.7030438010393,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_987,KF101692.1.1349,97.923,1348,22,5,1,1343,3,1349,0,2329,isoCon,99.6290801186944,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,EU526290.1.1405,99.146,1405,10,1,32,1434,1,1405,0,2527,isoCon,99.8576512455516,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus duerdenii
OTU_988,FM872625.1.1479,99.11,1460,11,1,1,1458,3,1462,0,2623,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,GQ029932.1.1347,99.108,1346,9,2,1,1344,3,1347,0,2416,isoCon,99.851411589896,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,HM318571.1.1347,99.108,1346,9,2,1,1344,3,1347,0,2416,isoCon,99.851411589896,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,JF138673.1.1348,98.738,1347,13,3,1,1344,3,1348,0,2390,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,JF175680.1.1348,99.183,1347,7,3,1,1344,3,1348,0,2423,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,JF192357.1.1349,98.071,1348,21,4,1,1344,3,1349,0,2340,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,JF193810.1.1347,98.887,1348,8,6,1,1344,3,1347,0,2399,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,JF223941.1.1349,98.812,1347,13,2,1,1344,3,1349,0,2396,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_988,KF101692.1.1349,98.071,1348,21,4,1,1344,3,1349,0,2340,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_989,AJ344093.1.1362,99.34,1363,4,4,1,1359,1,1362,0,2466,isoCon,99.7065297138665,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;Sneathia sanguinegens
